category,subcategory,product_name,price,amt,unit,healthy_flag,allergen_any,trusted_brand,product_url
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Original Premium Sausage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Premium-Sausage-Roll-16-oz/46575468?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Mild Premium Sausage with Added Sage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mild-Premium-Sausage-with-Added-Sage-Roll-16-oz/10315302?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Hot Premium Sausage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hot-Premium-Sausage-Roll-16-oz/47934589?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Original Premium Sausage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Premium-Sausage-Roll-16-oz/46575468?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Original Premium Sausage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Premium-Sausage-Roll-16-oz/46575468?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Mild Premium Sausage with Added Sage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mild-Premium-Sausage-with-Added-Sage-Roll-16-oz/10315302?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Hot Premium Sausage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hot-Premium-Sausage-Roll-16-oz/47934589?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Original Premium Sausage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Premium-Sausage-Roll-16-oz/46575468?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Hot Premium Sausage Roll, 16 oz",2.32,473.176,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hot-Premium-Sausage-Roll-16-oz/47934589?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Great Value Original Premium Sausage Patties Mega Pack, 27 oz, 18 Count",4.78,798.4845,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Premium-Sausage-Patties-Mega-Pack-27-oz-18-Count/244236266?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Great Value Original Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Beef-Jerky-Value-Pack-10-oz/258089437?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Great Value Teriyaki Beef Jerky Value Pack, 10 Oz.",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Teriyaki-Beef-Jerky-Value-Pack-10-Oz/761023933?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Great Value Peppered Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Peppered-Beef-Jerky-Value-Pack-10-oz/830761259?fulfillmentIntent=Pickup&athbdg=L1600
Beef Jerky,Beef Jerky,"Great Value Original Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Beef-Jerky-Value-Pack-10-oz/258089437?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Great Value Teriyaki Beef Jerky Value Pack, 10 Oz.",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Teriyaki-Beef-Jerky-Value-Pack-10-Oz/761023933?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Great Value Peppered Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Peppered-Beef-Jerky-Value-Pack-10-oz/830761259?fulfillmentIntent=Pickup&athbdg=L1600
Beef Jerky,Beef Jerky,"Great Value Original Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Beef-Jerky-Value-Pack-10-oz/258089437?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Great Value Teriyaki Beef Jerky Value Pack, 10 Oz.",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Teriyaki-Beef-Jerky-Value-Pack-10-Oz/761023933?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Great Value Peppered Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Peppered-Beef-Jerky-Value-Pack-10-oz/830761259?fulfillmentIntent=Pickup&athbdg=L1600
Beef Jerky,Beef Jerky,"Great Value Original Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Beef-Jerky-Value-Pack-10-oz/258089437?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Great Value Teriyaki Beef Jerky Value Pack, 10 Oz.",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Teriyaki-Beef-Jerky-Value-Pack-10-Oz/761023933?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Great Value Peppered Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Peppered-Beef-Jerky-Value-Pack-10-oz/830761259?fulfillmentIntent=Pickup&athbdg=L1600
Beef Jerky,Beef Jerky,"Great Value Original Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Beef-Jerky-Value-Pack-10-oz/258089437?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Great Value Teriyaki Beef Jerky Value Pack, 10 Oz.",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Teriyaki-Beef-Jerky-Value-Pack-10-Oz/761023933?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Great Value Peppered Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Peppered-Beef-Jerky-Value-Pack-10-oz/830761259?fulfillmentIntent=Pickup&athbdg=L1600
Beef Jerky,Beef Jerky,"Great Value Original Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Beef-Jerky-Value-Pack-10-oz/258089437?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Great Value Teriyaki Beef Jerky Value Pack, 10 Oz.",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Teriyaki-Beef-Jerky-Value-Pack-10-Oz/761023933?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Great Value Peppered Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Peppered-Beef-Jerky-Value-Pack-10-oz/830761259?fulfillmentIntent=Pickup&athbdg=L1600
Beef Jerky,Beef Jerky,"Great Value Original Beef Jerky Value Pack, 10 oz",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Original-Beef-Jerky-Value-Pack-10-oz/258089437?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Great Value Teriyaki Beef Jerky Value Pack, 10 Oz.",10.98,295.735,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Teriyaki-Beef-Jerky-Value-Pack-10-Oz/761023933?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"Seagram's Escapes Wild Berries Malt Beverage, 4 Count, 11.2 Fl Oz Bottles",4.98,331.22319999999996,ml,healthy,FALSE,FALSE,https://www.walmart.com/ip/Seagram-s-Escapes-Wild-Berries-Malt-Beverage-4-Count-11-2-Fl-Oz-Bottles/177150716?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"Seagram's Escapes Wild Berries Malt Beverage, 4 Count, 11.2 Fl Oz Bottles",5.49,331.22319999999996,ml,healthy,FALSE,FALSE,https://www.walmart.com/ip/Seagram-s-Escapes-Wild-Berries-Malt-Beverage-4-Count-11-2-Fl-Oz-Bottles/177150716?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value No Pulp 100% Pure Orange Juice, 59 fl oz",2.7800000000000002,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-No-Pulp-100-Pure-Orange-Juice-59-fl-oz/15136788?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Pure Orange Juice with Pulp, 59 fl oz",2.7800000000000002,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Pure-Orange-Juice-with-Pulp-59-fl-oz/15136789?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Pure Orange Juice with Pulp, 59 fl oz",2.7800000000000002,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Pure-Orange-Juice-with-Pulp-59-fl-oz/15136789?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value Low Sodium Vegetable 100% Juice, 64 fl oz",3.12,1892.704,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Vegetable-100-Juice-64-fl-oz/999117984?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Chobani Coffee Cold Brew, Dairy Vanilla 32 fl oz",4.48,946.352,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Chobani-Coffee-Cold-Brew-Dairy-Vanilla-32-fl-oz/776177602?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Chobani Coffee Cold Brew, Dairy Vanilla 32 fl oz",4.48,946.352,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Chobani-Coffee-Cold-Brew-Dairy-Vanilla-32-fl-oz/776177602?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Chobani Coffee Cold Brew, Dairy Vanilla 32 fl oz",4.48,946.352,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Chobani-Coffee-Cold-Brew-Dairy-Vanilla-32-fl-oz/776177602?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Chobani Coffee Cold Brew, Pure Black 32 fl oz",4.48,946.352,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Chobani-Coffee-Cold-Brew-Pure-Black-32-fl-oz/870001349?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Chobani Coffee Cold Brew, Dairy Vanilla 32 fl oz",4.48,946.352,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Chobani-Coffee-Cold-Brew-Dairy-Vanilla-32-fl-oz/776177602?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Chobani Coffee Cold Brew, Dairy Vanilla 32 fl oz",4.48,946.352,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Chobani-Coffee-Cold-Brew-Dairy-Vanilla-32-fl-oz/776177602?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Chobani Coffee Cold Brew, Dairy Vanilla 32 fl oz",4.48,946.352,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Chobani-Coffee-Cold-Brew-Dairy-Vanilla-32-fl-oz/776177602?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Arabica Breakfast Blend Medium Roast Ground Coffee Pods, 48 Ct",16.72,1419.528,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Arabica-Breakfast-Blend-Medium-Roast-Ground-Coffee-Pods-48-Ct/48813503?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value Decaf 100% Arabica Breakfast Blend Medium Roast Ground Coffee Pods, 12 Ct",4.24,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Decaf-100-Arabica-Breakfast-Blend-Medium-Roast-Ground-Coffee-Pods-12-Ct/54060615?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Arabica Blonde Medium Roast Ground Coffee Pods, 12 Ct",4.24,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Arabica-Blonde-Medium-Roast-Ground-Coffee-Pods-12-Ct/103252050?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Arabica Blonde Medium Roast Ground Coffee Pods, 12 Ct",4.24,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Arabica-Blonde-Medium-Roast-Ground-Coffee-Pods-12-Ct/103252050?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Arabica House Blend Medium Roast Coffee Pods, 12 Ct",4.78,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Arabica-House-Blend-Medium-Roast-Coffee-Pods-12-Ct/108777500?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value Decaf 100% Arabica Breakfast Blend Medium Roast Ground Coffee Pods, 12 Ct",4.78,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Decaf-100-Arabica-Breakfast-Blend-Medium-Roast-Ground-Coffee-Pods-12-Ct/54060615?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Arabica House Blend Medium Roast Coffee Pods, 12 Ct",4.78,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Arabica-House-Blend-Medium-Roast-Coffee-Pods-12-Ct/108777500?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Arabica Blonde Medium Roast Ground Coffee Pods, 12 Ct",4.78,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Arabica-Blonde-Medium-Roast-Ground-Coffee-Pods-12-Ct/103252050?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Arabica House Blend Medium Roast Coffee Pods, 12 Ct",4.78,354.882,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Arabica-House-Blend-Medium-Roast-Coffee-Pods-12-Ct/108777500?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Mango Lemonade, 96 oz",1.78,2839.056,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Mango-Lemonade-96-oz/254925036?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Berry Punch, 59 oz",1.29,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Berry-Punch-59-oz/316350814?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,Great Value Strawberry Lemonade 59 oz,1.29,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Strawberry-Lemonade-59-oz/334637892?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Great Value Berry Punch, 59 oz",1.29,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Berry-Punch-59-oz/316350814?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,Great Value Strawberry Lemonade 59 oz,1.29,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Strawberry-Lemonade-59-oz/334637892?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hardwood Smoked Ends & Pieces Bacon, 48 oz",9.12,1419.528,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hardwood-Smoked-Ends-Pieces-Bacon-48-oz/267392786?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Naturally-Hickory-Smoked-Thick-Sliced-Bacon-Mega-Pack-24-oz/257009703?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Naturally-Hickory-Smoked-Thick-Sliced-Bacon-Mega-Pack-24-oz/257009703?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Naturally-Hickory-Smoked-Thick-Sliced-Bacon-Mega-Pack-24-oz/257009703?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Naturally-Hickory-Smoked-Thick-Sliced-Bacon-Mega-Pack-24-oz/257009703?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Naturally-Hickory-Smoked-Thick-Sliced-Bacon-Mega-Pack-24-oz/257009703?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Naturally-Hickory-Smoked-Thick-Sliced-Bacon-Mega-Pack-24-oz/257009703?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Naturally-Hickory-Smoked-Thick-Sliced-Bacon-Mega-Pack-24-oz/257009703?fulfillmentIntent=Pickup
Breakfast Meats,Bacon,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz",6.53,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-Mega-Pack-24-oz/346866251?fulfillmentIntent=Pickup
