category,subcategory,product_name,price,amt,unit,healthy_flag,allergen_any,trusted_brand,product_url
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Bun Length Franks Family Pack, 48 Oz., 24 Count",4,1419.528,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bar-S-Bun-Length-Franks-Family-Pack-48-Oz-24-Count/10290752?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar-S Classic Bologna Sliced Deli-Style Lunch Meat, 10 Slices Per Package, 12 Ounce Pack",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Classic-Bologna-Sliced-Deli-Style-Lunch-Meat-10-Slices-Per-Package-12-Ounce-Pack/29209893?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Franks Made with Chicken & Pork, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Franks-Made-with-Chicken-Pork-12-Oz/10290749?fulfillmentIntent=Pickup&athbdg=L1200
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Bun Length Franks Family Pack, 48 Oz., 24 Count",4,1419.528,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bar-S-Bun-Length-Franks-Family-Pack-48-Oz-24-Count/10290752?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Red Chicken Franks, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Red-Chicken-Franks-12-Oz/14244695?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar-S Classic Bologna Sliced Deli-Style Lunch Meat, 10 Slices Per Package, 12 Ounce Pack",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Classic-Bologna-Sliced-Deli-Style-Lunch-Meat-10-Slices-Per-Package-12-Ounce-Pack/29209893?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Franks Made with Chicken & Pork, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Franks-Made-with-Chicken-Pork-12-Oz/10290749?fulfillmentIntent=Pickup&athbdg=L1200
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Bun Length Franks Family Pack, 48 Oz., 24 Count",4,1419.528,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bar-S-Bun-Length-Franks-Family-Pack-48-Oz-24-Count/10290752?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Red Chicken Franks, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Red-Chicken-Franks-12-Oz/14244695?fulfillmentIntent=Pickup
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Nuts & Seeds,Baking Nuts & Seeds,"Great Value Sweetened Coconut Flakes, 14 oz",2.64,414.029,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Sweetened-Coconut-Flakes-14-oz/10315401?fulfillmentIntent=Pickup&athbdg=L1200
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.44,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.44,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Baking Soda & Starch,Baking Soda & Starch,"Great Value Baking Soda, 64 Oz",2.54,1892.704,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Baking-Soda-64-Oz/583743030?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Sausage Snack Sticks, 7 Oz",4.38,207.0145,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Sausage-Snack-Sticks-7-Oz/156002100?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Sausage Snack Sticks, 7 Oz",4.38,207.0145,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Sausage-Snack-Sticks-7-Oz/156002100?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Sausage Snack Sticks, 7 Oz",4.38,207.0145,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Sausage-Snack-Sticks-7-Oz/156002100?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"Watermelon Sparkletini by Verdi, Italian Sparkling, All Natural Fruit Flavored Spumante, 750ml Bottle",5.48,22180.125,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Watermelon-Sparkletini-by-Verdi-Italian-Sparkling-All-Natural-Fruit-Flavored-Spumante-750ml-Bottle/169212484?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.48,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.48,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.98,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.98,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.98,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,7.99,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Watermelon Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Watermelon-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/966205568?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Watermelon Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Watermelon-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/966205568?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Lime Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Lime-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/483720679?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Peach Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Peach-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/238541455?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Pineapple Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Pineapple-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/545870461?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Black Cherry Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Black-Cherry-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/508860666?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Grapefruit Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Grapefruit-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/865996196?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Pineapple Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Pineapple-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/545870461?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Pineapple Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Pineapple-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/545870461?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Peach Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Peach-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/238541455?fulfillmentIntent=Pickup
