category,subcategory,product_name,price,amt,unit,healthy_flag,allergen_any,trusted_brand,product_url
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Red Chicken Franks, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Red-Chicken-Franks-12-Oz/14244695?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar-S Classic Bologna Sliced Deli-Style Lunch Meat, 10 Slices Per Package, 12 Ounce Pack",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Classic-Bologna-Sliced-Deli-Style-Lunch-Meat-10-Slices-Per-Package-12-Ounce-Pack/29209893?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Franks Made with Chicken & Pork, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Franks-Made-with-Chicken-Pork-12-Oz/10290749?fulfillmentIntent=Pickup&athbdg=L1200
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Red Chicken Franks, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Red-Chicken-Franks-12-Oz/14244695?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar-S Classic Bologna Sliced Deli-Style Lunch Meat, 10 Slices Per Package, 12 Ounce Pack",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Classic-Bologna-Sliced-Deli-Style-Lunch-Meat-10-Slices-Per-Package-12-Ounce-Pack/29209893?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Franks Made with Chicken & Pork, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Franks-Made-with-Chicken-Pork-12-Oz/10290749?fulfillmentIntent=Pickup&athbdg=L1200
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Red Chicken Franks, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Red-Chicken-Franks-12-Oz/14244695?fulfillmentIntent=Pickup
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Franks Made with Chicken & Pork, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Franks-Made-with-Chicken-Pork-12-Oz/10290749?fulfillmentIntent=Pickup&athbdg=L1200
"Bacon, Hot Dogs, Sausage","Bacon, Hot Dogs, Sausage","Bar S Franks Made with Chicken & Pork, 12 Oz.",1,354.882,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Bar-S-Franks-Made-with-Chicken-Pork-12-Oz/10290749?fulfillmentIntent=Pickup&athbdg=L1200
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Snack Sticks, 26 oz",14.98,768.911,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Snack-Sticks-26-oz/136208145?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Sausage Snack Sticks, 7 Oz",4.38,207.0145,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Sausage-Snack-Sticks-7-Oz/156002100?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Sausage Snack Sticks, 7 Oz",4.38,207.0145,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Sausage-Snack-Sticks-7-Oz/156002100?fulfillmentIntent=Pickup
Beef Jerky,Beef Jerky,"Old Wisconsin Beef Sausage Snack Sticks, 7 Oz",4.38,207.0145,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Old-Wisconsin-Beef-Sausage-Snack-Sticks-7-Oz/156002100?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"Watermelon Sparkletini by Verdi, Italian Sparkling, All Natural Fruit Flavored Spumante, 750ml Bottle",5.48,22180.125,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Watermelon-Sparkletini-by-Verdi-Italian-Sparkling-All-Natural-Fruit-Flavored-Spumante-750ml-Bottle/169212484?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.48,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.48,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.98,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.98,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,4.98,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,HOUSE WINE CAN RASPBERRY LEMONADE 375ML,7.99,11090.0625,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/HOUSE-WINE-CAN-RASPBERRY-LEMONADE-375ML/651556399?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Watermelon Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Watermelon-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/966205568?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Watermelon Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Watermelon-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/966205568?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Lime Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Lime-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/483720679?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Peach Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Peach-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/238541455?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Pineapple Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Pineapple-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/545870461?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Black Cherry Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Black-Cherry-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/508860666?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Grapefruit Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.48,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Grapefruit-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/865996196?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Pineapple Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Pineapple-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/545870461?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Pineapple Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Pineapple-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/545870461?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Peach Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Peach-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/238541455?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Lime Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Lime-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/483720679?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,"High Noon Watermelon Vodka Hard Seltzer, 4 Pack, 355ml Cans",8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Watermelon-Vodka-Hard-Seltzer-4-Pack-355ml-Cans/966205568?fulfillmentIntent=Pickup
Beer,Flavored Beer & Hard Seltzers,High Noon Pineapple Vodka Hard Seltzer 4 Single Serve 355ml Cans,8.98,10498.592499999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/High-Noon-Pineapple-Vodka-Hard-Seltzer-4-Single-Serve-355ml-Cans/545870461?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Better for you,Better for you,Hsyngt Spdrk 10.2oz 6,4.34,301.6497,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Hsyngt-Spdrk-10-2oz-6/680165839?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"BODYARMOR Sport Drink, 33.8 Fl Oz Bottle",1.24,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/BODYARMOR-Sport-Drink-33-8-Fl-Oz-Bottle/415310511?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"FLOW Naturally Alkaline Spring Water, 33.8 Fl oz",1.48,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/FLOW-Naturally-Alkaline-Spring-Water-33-8-Fl-oz/262779294?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"FLOW Naturally Alkaline Spring Water, 33.8 Fl oz",1.48,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/FLOW-Naturally-Alkaline-Spring-Water-33-8-Fl-oz/262779294?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"FLOW Naturally Alkaline Spring Water, 33.8 Fl oz",1.48,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/FLOW-Naturally-Alkaline-Spring-Water-33-8-Fl-oz/262779294?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"FLOW Naturally Alkaline Spring Water, 33.8 Fl oz",1.48,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/FLOW-Naturally-Alkaline-Spring-Water-33-8-Fl-oz/262779294?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"FLOW Naturally Alkaline Spring Water, 33.8 Fl oz",1.48,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/FLOW-Naturally-Alkaline-Spring-Water-33-8-Fl-oz/262779294?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"FLOW Naturally Alkaline Spring Water, 33.8 Fl oz",1.48,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/FLOW-Naturally-Alkaline-Spring-Water-33-8-Fl-oz/262779294?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value No Pulp 100% Pure Orange Juice, 59 fl oz",2.7800000000000002,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-No-Pulp-100-Pure-Orange-Juice-59-fl-oz/15136788?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Pure Orange Juice with Pulp, 59 fl oz",2.7800000000000002,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Pure-Orange-Juice-with-Pulp-59-fl-oz/15136789?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value 100% Pure Orange Juice with Pulp, 59 fl oz",2.7800000000000002,1744.8365,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-100-Pure-Orange-Juice-with-Pulp-59-fl-oz/15136789?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Great Value Low Sodium Vegetable 100% Juice, 64 fl oz",3.12,1892.704,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Vegetable-100-Juice-64-fl-oz/999117984?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Mott's for Tots Apple White Grape, 64 fl oz bottle",3.44,1892.704,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Mott-s-for-Tots-Apple-White-Grape-64-fl-oz-bottle/10451115?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,"Goya Fruit Nectar, Guava, 33.8 Fl Oz, 1 Count",1.98,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Goya-Fruit-Nectar-Guava-33-8-Fl-Oz-1-Count/45912922?fulfillmentIntent=Pickup&athbdg=L1300
Beverage Deals,Beverage Deals,"Goya Fruit Nectar, Guava, 33.8 Fl Oz, 1 Count",1.98,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Goya-Fruit-Nectar-Guava-33-8-Fl-Oz-1-Count/45912922?fulfillmentIntent=Pickup&athbdg=L1300
Beverage Deals,Beverage Deals,"Goya Fruit Nectar, Guava, 33.8 Fl Oz, 1 Count",1.98,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Goya-Fruit-Nectar-Guava-33-8-Fl-Oz-1-Count/45912922?fulfillmentIntent=Pickup&athbdg=L1300
Beverage Deals,Beverage Deals,"Goya Fruit Nectar, Guava, 33.8 Fl Oz, 1 Count",1.98,999.5842999999999,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Goya-Fruit-Nectar-Guava-33-8-Fl-Oz-1-Count/45912922?fulfillmentIntent=Pickup&athbdg=L1300
Beverage Deals,Beverage Deals,TAZO CALM CHAMOMILE TEA 42oz,3.2800000000000002,1242.087,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/TAZO-CALM-CHAMOMILE-TEA-42oz/641150050?fulfillmentIntent=Pickup
Beverage Deals,Beverage Deals,GOYA Aloe Vera Drink Original Flavor 16.9 fl. oz.,1.33,499.79214999999994,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/GOYA-Aloe-Vera-Drink-Original-Flavor-16-9-fl-oz/230945801?fulfillmentIntent=Pickup
